,SON_PV,MUL_PV,BCS_PV,CHIH_PV,JAL_PV,GUE_PV,TAM_PV,PUE_PV,VER_PV,OAX_PV,CHIA_PV,YUC_PV
2019-01-10 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-10 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-10 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011
2019-01-10 07:00:00,0.0,0.0,0.0,0.0,0.009,0.158,0.018,0.176,0.066,0.177,0.099,0.246
2019-01-10 08:00:00,0.003,0.002,0.129,0.059,0.237,0.39,0.14,0.435,0.288,0.397,0.259,0.467
2019-01-10 09:00:00,0.22,0.077,0.351,0.239,0.488,0.5730000000000001,0.267,0.62,0.506,0.577,0.416,0.611
2019-01-10 10:00:00,0.45,0.165,0.533,0.539,0.644,0.6920000000000001,0.383,0.74,0.651,0.687,0.519,0.704
2019-01-10 11:00:00,0.605,0.229,0.638,0.605,0.734,0.749,0.47,0.809,0.728,0.748,0.723,0.715
2019-01-10 12:00:00,0.6950000000000001,0.246,0.709,0.615,0.781,0.753,0.554,0.8280000000000001,0.75,0.764,0.728,0.747
2019-01-10 13:00:00,0.723,0.252,0.731,0.537,0.766,0.646,0.537,0.801,0.722,0.729,0.675,0.6930000000000001
2019-01-10 14:00:00,0.6970000000000001,0.24,0.6980000000000001,0.488,0.6930000000000001,0.56,0.404,0.724,0.627,0.648,0.584,0.587
2019-01-10 15:00:00,0.617,0.215,0.609,0.378,0.513,0.39,0.254,0.589,0.477,0.516,0.446,0.422
2019-01-10 16:00:00,0.477,0.191,0.463,0.177,0.347,0.269,0.142,0.393,0.241,0.324,0.228,0.188
2019-01-10 17:00:00,0.267,0.118,0.25,0.042,0.097,0.097,0.026,0.125,0.067,0.083,0.019,0.001
2019-01-10 18:00:00,0.037,0.052,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-10 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-10 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-10 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-10 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-10 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-11 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-11 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-11 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-11 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-11 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-11 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.014
2019-01-11 07:00:00,0.0,0.0,0.0,0.0,0.011,0.138,0.053,0.177,0.105,0.203,0.16,0.291
2019-01-11 08:00:00,0.003,0.029,0.135,0.078,0.236,0.366,0.295,0.432,0.33,0.435,0.342,0.505
2019-01-11 09:00:00,0.22,0.288,0.361,0.324,0.448,0.549,0.495,0.617,0.519,0.602,0.5740000000000001,0.649
2019-01-11 10:00:00,0.45,0.513,0.549,0.546,0.586,0.667,0.626,0.739,0.645,0.71,0.685,0.737
2019-01-11 11:00:00,0.602,0.661,0.672,0.7020000000000001,0.663,0.724,0.6980000000000001,0.808,0.715,0.767,0.725,0.774
2019-01-11 12:00:00,0.682,0.74,0.738,0.771,0.653,0.725,0.721,0.8290000000000001,0.734,0.778,0.763,0.765
2019-01-11 13:00:00,0.7030000000000001,0.764,0.754,0.789,0.582,0.681,0.6930000000000001,0.803,0.705,0.743,0.725,0.708
2019-01-11 14:00:00,0.637,0.738,0.718,0.74,0.491,0.591,0.615,0.728,0.625,0.661,0.602,0.601
2019-01-11 15:00:00,0.396,0.652,0.63,0.631,0.41,0.46,0.477,0.599,0.484,0.525,0.459,0.436
2019-01-11 16:00:00,0.19,0.525,0.486,0.459,0.249,0.262,0.278,0.408,0.287,0.33,0.262,0.202
2019-01-11 17:00:00,0.12,0.315,0.275,0.206,0.103,0.094,0.055,0.144,0.062,0.084,0.03,0.001
2019-01-11 18:00:00,0.026,0.078,0.046,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-11 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-11 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-11 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-11 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-11 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.015
2019-01-12 07:00:00,0.0,0.0,0.0,0.0,0.012,0.052,0.043,0.084,0.035,0.188,0.253,0.291
2019-01-12 08:00:00,0.003,0.036,0.16,0.244,0.239,0.211,0.262,0.299,0.166,0.416,0.473,0.504
2019-01-12 09:00:00,0.204,0.297,0.389,0.496,0.489,0.459,0.47,0.562,0.351,0.581,0.624,0.645
2019-01-12 10:00:00,0.413,0.506,0.5720000000000001,0.672,0.646,0.583,0.607,0.686,0.467,0.6900000000000001,0.718,0.731
2019-01-12 11:00:00,0.5760000000000001,0.596,0.6910000000000001,0.781,0.728,0.641,0.685,0.741,0.542,0.747,0.765,0.767
2019-01-12 12:00:00,0.661,0.668,0.755,0.8300000000000001,0.755,0.639,0.7010000000000001,0.752,0.625,0.757,0.765,0.756
2019-01-12 13:00:00,0.676,0.678,0.769,0.8250000000000001,0.723,0.588,0.639,0.655,0.635,0.722,0.718,0.7000000000000001
2019-01-12 14:00:00,0.615,0.538,0.733,0.767,0.661,0.513,0.5650000000000001,0.543,0.555,0.634,0.619,0.594
2019-01-12 15:00:00,0.402,0.328,0.646,0.649,0.524,0.323,0.424,0.381,0.398,0.488,0.458,0.43
2019-01-12 16:00:00,0.206,0.248,0.501,0.469,0.37,0.183,0.234,0.151,0.187,0.301,0.212,0.198
2019-01-12 17:00:00,0.082,0.213,0.29,0.213,0.146,0.059,0.049,0.023,0.031,0.07,0.017,0.001
2019-01-12 18:00:00,0.004,0.045,0.052,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-13 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-13 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-13 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-13 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-13 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-13 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.015
2019-01-13 07:00:00,0.0,0.0,0.0,0.0,0.01,0.019,0.018,0.029,0.05,0.173,0.135,0.289
2019-01-13 08:00:00,0.002,0.017,0.175,0.214,0.155,0.109,0.136,0.151,0.222,0.39,0.334,0.5
2019-01-13 09:00:00,0.101,0.193,0.406,0.487,0.314,0.227,0.254,0.294,0.447,0.55,0.5,0.64
2019-01-13 10:00:00,0.325,0.463,0.588,0.668,0.491,0.339,0.368,0.433,0.599,0.678,0.676,0.726
2019-01-13 11:00:00,0.503,0.616,0.704,0.775,0.621,0.459,0.412,0.517,0.671,0.737,0.715,0.762
2019-01-13 12:00:00,0.588,0.6940000000000001,0.766,0.8210000000000001,0.663,0.5730000000000001,0.524,0.543,0.68,0.746,0.712,0.751
2019-01-13 13:00:00,0.538,0.713,0.778,0.8150000000000001,0.632,0.528,0.544,0.514,0.64,0.705,0.677,0.6950000000000001
2019-01-13 14:00:00,0.341,0.637,0.742,0.758,0.512,0.515,0.49,0.432,0.536,0.629,0.577,0.588
2019-01-13 15:00:00,0.184,0.462,0.654,0.645,0.363,0.429,0.336,0.325,0.376,0.491,0.351,0.421
2019-01-13 16:00:00,0.178,0.247,0.508,0.471,0.195,0.317,0.137,0.166,0.177,0.298,0.173,0.186
2019-01-13 17:00:00,0.093,0.104,0.294,0.22,0.048,0.102,0.02,0.029,0.032,0.065,0.018,0.001
2019-01-13 18:00:00,0.006,0.012,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-13 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-13 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-13 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-13 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-13 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.01
2019-01-14 07:00:00,0.0,0.0,0.0,0.0,0.009,0.036,0.01,0.112,0.067,0.163,0.172,0.236
2019-01-14 08:00:00,0.002,0.004,0.019,0.21,0.192,0.172,0.1,0.312,0.236,0.389,0.41,0.445
2019-01-14 09:00:00,0.129,0.067,0.101,0.452,0.336,0.388,0.196,0.463,0.415,0.5760000000000001,0.599,0.5670000000000001
2019-01-14 10:00:00,0.243,0.22,0.173,0.638,0.42,0.602,0.265,0.5700000000000001,0.5640000000000001,0.6880000000000001,0.7030000000000001,0.68
2019-01-14 11:00:00,0.438,0.442,0.218,0.767,0.497,0.6920000000000001,0.293,0.66,0.655,0.739,0.75,0.714
2019-01-14 12:00:00,0.632,0.616,0.234,0.795,0.559,0.6900000000000001,0.307,0.713,0.684,0.738,0.752,0.655
2019-01-14 13:00:00,0.651,0.711,0.215,0.784,0.511,0.633,0.3,0.6880000000000001,0.664,0.679,0.708,0.444
2019-01-14 14:00:00,0.486,0.706,0.178,0.718,0.345,0.579,0.251,0.598,0.56,0.547,0.593,0.387
2019-01-14 15:00:00,0.314,0.623,0.139,0.543,0.169,0.478,0.177,0.429,0.358,0.366,0.432,0.251
2019-01-14 16:00:00,0.232,0.434,0.069,0.25,0.079,0.302,0.093,0.212,0.166,0.165,0.178,0.079
2019-01-14 17:00:00,0.109,0.191,0.024,0.059,0.021,0.087,0.015,0.049,0.025,0.03,0.013,0.0
2019-01-14 18:00:00,0.008,0.025,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-15 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-15 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-15 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-15 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-15 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-15 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012
2019-01-15 07:00:00,0.0,0.0,0.0,0.0,0.006,0.157,0.007,0.111,0.018,0.154,0.084,0.266
2019-01-15 08:00:00,0.0,0.004,0.056,0.069,0.161,0.393,0.072,0.371,0.097,0.357,0.221,0.49
2019-01-15 09:00:00,0.033,0.06,0.227,0.199,0.343,0.577,0.149,0.587,0.215,0.5680000000000001,0.38,0.637
2019-01-15 10:00:00,0.094,0.132,0.434,0.361,0.509,0.7000000000000001,0.217,0.719,0.332,0.682,0.5730000000000001,0.727
2019-01-15 11:00:00,0.124,0.284,0.593,0.58,0.621,0.768,0.287,0.802,0.432,0.746,0.675,0.764
2019-01-15 12:00:00,0.135,0.348,0.684,0.719,0.6940000000000001,0.791,0.316,0.8260000000000001,0.521,0.755,0.616,0.755
2019-01-15 13:00:00,0.233,0.328,0.716,0.731,0.677,0.767,0.321,0.798,0.59,0.723,0.668,0.6980000000000001
2019-01-15 14:00:00,0.426,0.298,0.6890000000000001,0.678,0.557,0.6960000000000001,0.28,0.716,0.597,0.642,0.5700000000000001,0.591
2019-01-15 15:00:00,0.498,0.249,0.607,0.5740000000000001,0.375,0.5740000000000001,0.257,0.58,0.405,0.499,0.384,0.425
2019-01-15 16:00:00,0.381,0.183,0.43,0.394,0.182,0.391,0.122,0.371,0.211,0.3,0.184,0.189
2019-01-15 17:00:00,0.179,0.102,0.213,0.153,0.063,0.144,0.02,0.113,0.032,0.072,0.017,0.001
2019-01-15 18:00:00,0.034,0.013,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-15 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-15 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-15 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-15 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-15 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-16 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-16 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-16 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-16 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-16 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-16 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.012
2019-01-16 07:00:00,0.0,0.0,0.0,0.0,0.0,0.133,0.017,0.054,0.035,0.165,0.174,0.258
2019-01-16 08:00:00,0.003,0.02,0.157,0.159,0.049,0.361,0.108,0.225,0.174,0.391,0.425,0.479
2019-01-16 09:00:00,0.115,0.232,0.377,0.424,0.144,0.561,0.151,0.463,0.334,0.561,0.597,0.627
2019-01-16 10:00:00,0.342,0.422,0.557,0.617,0.256,0.685,0.191,0.667,0.445,0.6900000000000001,0.7000000000000001,0.711
2019-01-16 11:00:00,0.5740000000000001,0.516,0.672,0.733,0.347,0.755,0.302,0.778,0.536,0.749,0.752,0.75
2019-01-16 12:00:00,0.657,0.594,0.727,0.778,0.364,0.779,0.451,0.793,0.545,0.748,0.751,0.741
2019-01-16 13:00:00,0.654,0.648,0.709,0.772,0.318,0.755,0.476,0.759,0.484,0.708,0.71,0.68
2019-01-16 14:00:00,0.614,0.629,0.632,0.7020000000000001,0.24,0.658,0.367,0.68,0.389,0.629,0.615,0.5700000000000001
2019-01-16 15:00:00,0.554,0.536,0.504,0.592,0.158,0.47,0.258,0.522,0.254,0.496,0.463,0.413
2019-01-16 16:00:00,0.454,0.371,0.31,0.424,0.076,0.314,0.147,0.213,0.123,0.304,0.215,0.189
2019-01-16 17:00:00,0.266,0.159,0.129,0.177,0.021,0.116,0.032,0.044,0.02,0.07,0.02,0.002
2019-01-16 18:00:00,0.051,0.018,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-16 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-16 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-16 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-16 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-16 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-17 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-17 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-17 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-17 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-17 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-17 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.016
2019-01-17 07:00:00,0.0,0.0,0.0,0.0,0.0,0.045,0.025,0.098,0.021,0.167,0.214,0.287
2019-01-17 08:00:00,0.006,0.036,0.124,0.051,0.035,0.198,0.199,0.261,0.121,0.409,0.415,0.497
2019-01-17 09:00:00,0.228,0.295,0.317,0.164,0.103,0.437,0.389,0.529,0.239,0.583,0.561,0.64
2019-01-17 10:00:00,0.446,0.513,0.499,0.285,0.174,0.51,0.524,0.645,0.44,0.6950000000000001,0.669,0.729
2019-01-17 11:00:00,0.597,0.654,0.624,0.362,0.208,0.521,0.619,0.628,0.506,0.752,0.748,0.768
2019-01-17 12:00:00,0.681,0.732,0.6920000000000001,0.421,0.24,0.585,0.611,0.619,0.445,0.745,0.777,0.756
2019-01-17 13:00:00,0.704,0.757,0.7000000000000001,0.479,0.242,0.5660000000000001,0.583,0.656,0.387,0.712,0.737,0.6980000000000001
2019-01-17 14:00:00,0.611,0.73,0.655,0.516,0.201,0.442,0.414,0.635,0.352,0.642,0.643,0.59
2019-01-17 15:00:00,0.473,0.651,0.55,0.525,0.131,0.324,0.179,0.453,0.224,0.514,0.486,0.424
2019-01-17 16:00:00,0.299,0.516,0.429,0.38,0.068,0.217,0.072,0.182,0.128,0.303,0.261,0.192
2019-01-17 17:00:00,0.192,0.314,0.23,0.146,0.022,0.064,0.013,0.045,0.022,0.052,0.026,0.002
2019-01-17 18:00:00,0.02,0.068,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-17 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-17 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-17 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-17 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-17 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-18 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-18 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-18 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-18 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-18 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-18 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.013
2019-01-18 07:00:00,0.0,0.0,0.0,0.0,0.001,0.031,0.042,0.079,0.088,0.107,0.152,0.249
2019-01-18 08:00:00,0.007,0.043,0.148,0.252,0.059,0.156,0.249,0.253,0.288,0.305,0.371,0.457
2019-01-18 09:00:00,0.216,0.317,0.38,0.492,0.182,0.384,0.45,0.468,0.454,0.472,0.546,0.592
2019-01-18 10:00:00,0.41,0.52,0.5680000000000001,0.656,0.343,0.519,0.591,0.605,0.582,0.5720000000000001,0.661,0.6880000000000001
2019-01-18 11:00:00,0.397,0.654,0.6880000000000001,0.753,0.506,0.531,0.675,0.68,0.653,0.637,0.727,0.708
2019-01-18 12:00:00,0.337,0.728,0.748,0.797,0.621,0.561,0.672,0.611,0.64,0.65,0.751,0.724
2019-01-18 13:00:00,0.394,0.752,0.764,0.792,0.667,0.517,0.595,0.493,0.486,0.594,0.726,0.6920000000000001
2019-01-18 14:00:00,0.648,0.726,0.731,0.735,0.599,0.444,0.457,0.39,0.375,0.475,0.642,0.589
2019-01-18 15:00:00,0.611,0.646,0.646,0.624,0.462,0.309,0.231,0.322,0.24,0.317,0.495,0.42
2019-01-18 16:00:00,0.472,0.51,0.501,0.453,0.323,0.161,0.095,0.226,0.108,0.157,0.282,0.189
2019-01-18 17:00:00,0.252,0.308,0.289,0.207,0.122,0.048,0.013,0.065,0.019,0.032,0.041,0.002
2019-01-18 18:00:00,0.046,0.063,0.059,0.001,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-18 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-18 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-18 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-18 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-18 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-19 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-19 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-19 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-19 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-19 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-19 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.015
2019-01-19 07:00:00,0.0,0.0,0.0,0.0,0.003,0.037,0.059,0.04,0.01,0.122,0.25,0.281
2019-01-19 08:00:00,0.01,0.046,0.174,0.276,0.086,0.162,0.339,0.207,0.065,0.325,0.429,0.5
2019-01-19 09:00:00,0.271,0.326,0.397,0.519,0.227,0.32,0.511,0.456,0.151,0.481,0.541,0.636
